income,credit_score,debt_to_income,age,existing_loans,employment,home_ownership,purpose,region,approved
61913.9,757.0,0.46,34.0,0,full_time,rent,medical,EU,1
41766.56,687.0,0.421,21.0,0,full_time,rent,home_improvement,NA,1
60255.38,816.0,0.305,24.0,3,part_time,rent,debt_consolidation,EU,1
,736.0,0.099,33.0,0,part_time,mortgage,home_improvement,LATAM,1
69272.09,661.0,0.406,58.0,0,full_time,mortgage,education,LATAM,1
40770.9,707.0,0.338,38.0,3,self_employed,own,business,NA,1
36994.89,665.0,0.371,32.0,0,unemployed,own,medical,NA,1
94965.97,750.0,0.552,31.0,1,self_employed,own,auto,EU,1
63374.26,597.0,0.221,25.0,0,self_employed,rent,auto,NA,1
53346.62,632.0,0.025,47.0,0,full_time,rent,debt_consolidation,APAC,1
60068.15,722.0,0.194,37.0,0,self_employed,rent,medical,EU,1
38408.46,776.0,0.378,59.0,0,self_employed,own,home_improvement,NA,1
,536.0,0.323,44.0,3,part_time,rent,vacation,NA,1
57925.05,786.0,0.174,46.0,1,full_time,mortgage,medical,APAC,1
89613.23,680.0,0.15,36.0,0,full_time,mortgage,vacation,EU,1
65929.73,558.0,0.277,27.0,0,full_time,rent,vacation,APAC,1
90731.58,480.0,0.17,29.0,0,part_time,other,auto,APAC,1
69620.5,583.0,0.382,24.0,2,full_time,mortgage,vacation,NA,1
80358.19,689.0,0.271,47.0,1,self_employed,rent,auto,NA,1
77943.67,685.0,0.245,34.0,0,self_employed,mortgage,auto,EU,1
76219.24,734.0,0.229,48.0,2,full_time,own,education,NA,1
71262.82,652.0,0.352,39.0,0,full_time,own,education,EU,1
60808.69,612.0,0.325,35.0,1,part_time,own,medical,NA,1
99477.82,661.0,0.344,26.0,0,full_time,rent,auto,LATAM,1
48675.13,692.0,0.342,41.0,0,self_employed,own,auto,APAC,1
65077.54,706.0,0.311,36.0,0,self_employed,rent,business,NA,1
65267.95,635.0,0.196,47.0,0,full_time,rent,medical,APAC,1
72243.93,753.0,0.232,31.0,0,part_time,rent,debt_consolidation,APAC,1
57269.49,647.0,0.273,44.0,1,self_employed,mortgage,home_improvement,APAC,1
70665.43,629.0,0.568,54.0,0,self_employed,own,home_improvement,NA,1
61960.83,652.0,0.158,41.0,2,full_time,mortgage,debt_consolidation,EU,1
36524.85,765.0,0.27,46.0,0,unemployed,own,education,EU,1
65171.94,681.0,0.332,44.0,0,full_time,mortgage,business,NA,1
45189.82,641.0,0.284,57.0,1,full_time,mortgage,education,EU,1
33781.06,755.0,0.449,42.0,0,full_time,rent,education,NA,1
67463.72,840.0,0.283,45.0,2,self_employed,own,vacation,APAC,1
73781.9,705.0,0.292,38.0,0,unemployed,own,auto,LATAM,1
74480.56,776.0,0.418,30.0,0,full_time,rent,auto,NA,1
75209.07,763.0,0.537,26.0,0,full_time,rent,vacation,NA,1
30213.4,648.0,0.489,51.0,0,part_time,rent,vacation,NA,1
40501.7,692.0,0.304,28.0,2,self_employed,mortgage,debt_consolidation,APAC,1
100523.39,600.0,0.314,45.0,1,part_time,rent,home_improvement,NA,1
46150.24,676.0,0.326,42.0,0,full_time,own,auto,APAC,1
75995.14,646.0,0.338,47.0,1,self_employed,rent,home_improvement,APAC,1
52635.12,662.0,0.218,33.0,0,part_time,own,vacation,NA,1
66434.11,638.0,0.432,30.0,0,,rent,business,APAC,1
53601.42,670.0,0.345,42.0,1,self_employed,own,business,NA,1
75107.74,727.0,0.315,35.0,1,full_time,rent,education,NA,1
67461.93,682.0,0.167,26.0,1,unemployed,rent,medical,APAC,1
56930.78,559.0,0.327,57.0,0,full_time,rent,vacation,NA,1
46096.9,638.0,0.093,30.0,2,unemployed,mortgage,debt_consolidation,NA,1
69819.94,584.0,0.25,28.0,0,full_time,rent,education,EU,1
43171.06,707.0,0.252,36.0,1,self_employed,mortgage,debt_consolidation,EU,1
72694.66,725.0,0.354,51.0,3,full_time,rent,education,EU,1
112276.73,708.0,0.546,18.0,1,full_time,mortgage,home_improvement,NA,1
89303.06,635.0,0.389,50.0,0,unemployed,mortgage,home_improvement,EU,1
77930.26,707.0,0.494,29.0,0,full_time,rent,debt_consolidation,NA,1
63459.07,657.0,0.397,41.0,0,full_time,own,vacation,NA,1
30102.45,610.0,0.455,31.0,0,self_employed,rent,home_improvement,NA,0
41198.84,742.0,0.543,58.0,1,full_time,own,medical,EU,1
88090.27,747.0,0.232,39.0,0,full_time,rent,medical,APAC,1
50784.39,756.0,0.224,31.0,0,unemployed,mortgage,medical,NA,1
52413.46,647.0,0.4,35.0,1,full_time,rent,auto,NA,1
62018.29,773.0,0.32,39.0,1,full_time,own,business,APAC,1
45883.17,655.0,0.346,40.0,1,part_time,mortgage,business,NA,1
42918.16,736.0,0.29,42.0,1,part_time,own,auto,NA,1
64091.47,654.0,0.248,38.0,1,full_time,rent,debt_consolidation,EU,1
48952.47,674.0,0.514,24.0,0,,own,vacation,NA,1
51661.67,521.0,0.188,35.0,3,full_time,mortgage,home_improvement,NA,0
50938.56,669.0,0.402,44.0,0,full_time,own,education,APAC,1
74402.48,696.0,0.383,31.0,2,full_time,rent,business,NA,1
60821.74,661.0,0.131,45.0,0,self_employed,mortgage,business,APAC,1
61785.7,813.0,0.22,38.0,2,full_time,mortgage,debt_consolidation,APAC,1
75745.03,609.0,0.24,36.0,0,full_time,own,medical,NA,1
62443.29,651.0,0.388,50.0,0,unemployed,mortgage,vacation,APAC,1
59991.43,627.0,0.276,21.0,0,full_time,own,education,EU,1
73468.11,651.0,0.31,31.0,1,unemployed,mortgage,vacation,LATAM,1
77027.56,762.0,0.145,50.0,0,self_employed,own,business,APAC,1
62352.68,793.0,0.599,56.0,0,full_time,other,medical,NA,1
66450.94,641.0,0.329,61.0,0,,mortgage,business,EU,1
50927.78,639.0,0.38,39.0,1,full_time,rent,home_improvement,EU,1
49507.71,609.0,0.255,43.0,1,full_time,mortgage,auto,APAC,1
78844.66,781.0,0.242,46.0,0,full_time,mortgage,business,NA,1
73008.96,768.0,0.55,51.0,2,full_time,rent,medical,APAC,1
73195.37,683.0,0.09,41.0,1,full_time,rent,vacation,NA,1
70055.38,592.0,0.353,47.0,2,self_employed,rent,education,LATAM,1
65831.66,599.0,0.175,43.0,1,full_time,rent,debt_consolidation,NA,1
77535.41,702.0,0.271,43.0,0,full_time,own,business,NA,1
81831.96,728.0,0.243,29.0,0,full_time,rent,vacation,NA,1
81402.1,545.0,0.202,35.0,1,full_time,mortgage,business,LATAM,1
63186.0,668.0,0.324,33.0,2,,rent,business,APAC,1
89965.87,803.0,0.012,26.0,0,part_time,rent,home_improvement,NA,1
69112.29,675.0,0.282,21.0,1,full_time,mortgage,vacation,LATAM,1
76382.77,794.0,0.309,34.0,1,full_time,mortgage,auto,NA,1
70077.58,735.0,0.157,35.0,0,full_time,other,business,NA,1
69446.12,614.0,0.502,39.0,0,self_employed,own,home_improvement,NA,1
51756.46,670.0,0.249,44.0,0,full_time,mortgage,auto,NA,1
77624.32,681.0,0.292,40.0,1,part_time,rent,business,EU,1
116215.3,623.0,0.249,35.0,0,full_time,mortgage,debt_consolidation,NA,1
58253.69,622.0,0.31,29.0,2,full_time,mortgage,vacation,NA,1
66277.9,795.0,0.477,47.0,1,full_time,rent,home_improvement,NA,1
56968.31,622.0,0.617,37.0,3,full_time,rent,medical,NA,1
56215.64,765.0,0.409,34.0,1,part_time,mortgage,medical,EU,1
92800.09,659.0,0.451,36.0,2,full_time,rent,business,EU,1
52886.52,688.0,0.526,31.0,3,full_time,own,vacation,NA,1
56466.55,729.0,0.35,33.0,1,unemployed,own,medical,NA,1
36425.13,648.0,0.508,32.0,1,full_time,own,debt_consolidation,EU,1
51362.99,730.0,0.415,35.0,1,self_employed,mortgage,education,APAC,1
34248.8,547.0,0.337,45.0,1,full_time,rent,medical,NA,0
76372.48,721.0,0.362,42.0,2,full_time,own,vacation,EU,1
115394.55,517.0,0.101,53.0,2,full_time,mortgage,home_improvement,LATAM,1
58399.78,674.0,0.355,50.0,0,part_time,rent,auto,APAC,1
34998.36,750.0,0.135,58.0,0,part_time,rent,education,NA,1
81199.99,734.0,0.125,44.0,0,part_time,rent,debt_consolidation,APAC,1
51915.35,599.0,0.343,43.0,1,full_time,rent,vacation,EU,1
88388.24,608.0,0.186,33.0,0,full_time,other,home_improvement,EU,1
59923.48,642.0,0.319,46.0,1,self_employed,rent,home_improvement,EU,1
53627.32,703.0,0.337,31.0,3,self_employed,rent,auto,NA,1
61796.76,548.0,0.342,23.0,0,full_time,rent,vacation,APAC,1
78639.98,689.0,0.212,53.0,3,self_employed,rent,medical,NA,1
60906.43,712.0,0.428,26.0,1,part_time,own,vacation,NA,1
56058.96,670.0,0.309,42.0,2,,mortgage,home_improvement,NA,1
61421.03,727.0,0.373,29.0,0,part_time,mortgage,auto,APAC,1
42106.61,706.0,0.176,49.0,0,full_time,own,education,NA,1
72146.57,652.0,0.299,51.0,0,full_time,mortgage,home_improvement,NA,1
32838.92,554.0,0.452,43.0,0,part_time,own,auto,APAC,0
57005.81,699.0,0.436,50.0,0,unemployed,mortgage,vacation,NA,1
78668.93,623.0,0.224,38.0,0,full_time,rent,debt_consolidation,NA,1
70454.87,650.0,0.255,60.0,2,full_time,mortgage,auto,EU,1
75625.77,724.0,0.201,45.0,0,full_time,rent,home_improvement,NA,1
,789.0,0.241,29.0,1,full_time,rent,debt_consolidation,NA,1
,687.0,0.152,39.0,0,part_time,rent,vacation,NA,1
81644.59,729.0,0.303,36.0,2,full_time,own,medical,NA,1
73030.54,589.0,0.396,35.0,1,full_time,rent,education,NA,1
81695.82,707.0,0.226,21.0,0,part_time,own,medical,APAC,1
78507.62,686.0,0.309,42.0,0,full_time,rent,business,NA,1
57089.66,776.0,0.294,24.0,1,full_time,own,home_improvement,NA,1
40809.82,652.0,0.447,18.0,2,part_time,own,education,NA,1
72566.52,673.0,0.247,35.0,0,full_time,mortgage,debt_consolidation,LATAM,1
74829.61,764.0,0.251,30.0,1,full_time,rent,auto,APAC,1
84628.5,684.0,0.218,29.0,2,full_time,rent,education,NA,1
48146.22,612.0,0.183,18.0,0,full_time,rent,medical,APAC,1
48684.24,850.0,0.384,29.0,1,self_employed,rent,medical,NA,1
73278.2,614.0,0.304,36.0,0,part_time,mortgage,auto,NA,1
63718.99,685.0,0.327,32.0,1,full_time,other,debt_consolidation,NA,1
31056.29,714.0,0.473,42.0,0,full_time,mortgage,debt_consolidation,EU,1
71751.95,709.0,0.48,52.0,1,full_time,rent,home_improvement,NA,1
31656.39,677.0,0.122,43.0,0,self_employed,rent,education,NA,1
47985.38,677.0,0.398,48.0,1,part_time,mortgage,education,APAC,1
89330.26,674.0,0.347,49.0,0,part_time,mortgage,business,APAC,1
97847.82,612.0,0.265,28.0,1,full_time,rent,business,APAC,1
43118.19,841.0,0.359,42.0,2,self_employed,rent,vacation,EU,1
59070.95,675.0,0.113,48.0,0,self_employed,rent,debt_consolidation,EU,1
65767.21,732.0,0.496,34.0,0,full_time,rent,home_improvement,EU,1
,667.0,0.382,30.0,1,full_time,other,education,NA,1
56128.36,665.0,0.216,43.0,2,full_time,mortgage,medical,APAC,1
56416.09,658.0,0.25,23.0,0,part_time,mortgage,debt_consolidation,NA,1
92877.06,582.0,0.116,27.0,2,full_time,rent,education,APAC,1
58253.8,679.0,0.282,31.0,1,full_time,own,vacation,NA,1
77999.63,662.0,0.262,43.0,1,part_time,rent,business,NA,1
38411.43,772.0,0.161,40.0,0,part_time,mortgage,medical,NA,1
61917.81,606.0,0.413,48.0,1,full_time,rent,vacation,APAC,1
35127.26,650.0,0.473,29.0,0,full_time,mortgage,auto,NA,1
46002.19,627.0,0.317,28.0,0,,rent,education,EU,1
80105.62,791.0,0.283,43.0,1,full_time,mortgage,home_improvement,NA,1
64101.7,629.0,0.372,30.0,1,self_employed,mortgage,debt_consolidation,EU,1
59256.1,729.0,0.318,32.0,1,part_time,own,business,EU,1
51522.51,758.0,0.19,19.0,0,self_employed,rent,business,LATAM,1
61028.19,680.0,0.242,41.0,4,part_time,mortgage,education,NA,1
70420.04,594.0,0.284,53.0,1,self_employed,mortgage,education,NA,1
82692.49,595.0,0.35,28.0,1,full_time,rent,medical,NA,1
17747.36,750.0,0.321,48.0,0,full_time,mortgage,vacation,NA,1
50028.3,602.0,0.345,37.0,1,self_employed,mortgage,auto,APAC,1
67863.73,717.0,0.137,20.0,0,part_time,mortgage,education,NA,1
63220.46,698.0,0.4,29.0,1,,mortgage,auto,LATAM,1
72260.77,716.0,0.32,28.0,1,part_time,mortgage,vacation,NA,1
69815.73,723.0,0.626,35.0,0,full_time,mortgage,home_improvement,APAC,1
59512.38,625.0,0.273,42.0,2,full_time,own,auto,EU,1
55516.64,622.0,0.359,56.0,0,full_time,mortgage,business,LATAM,1
60580.97,740.0,0.66,24.0,0,part_time,mortgage,business,EU,1
85677.36,646.0,0.343,33.0,1,self_employed,mortgage,vacation,EU,1
51823.86,497.0,0.312,29.0,1,self_employed,mortgage,debt_consolidation,NA,0
63869.48,735.0,0.202,25.0,0,full_time,mortgage,home_improvement,NA,1
68300.16,617.0,0.503,39.0,1,full_time,mortgage,medical,APAC,1
93086.32,723.0,0.181,38.0,0,full_time,rent,vacation,NA,1
59594.45,787.0,0.371,20.0,1,full_time,mortgage,vacation,APAC,1
82258.52,691.0,0.263,38.0,0,unemployed,rent,debt_consolidation,NA,1
87175.63,760.0,0.297,26.0,1,part_time,mortgage,medical,NA,1
63852.42,701.0,0.149,38.0,1,full_time,mortgage,business,EU,1
61207.06,801.0,0.481,51.0,0,self_employed,rent,business,NA,1
59077.03,616.0,0.287,43.0,0,full_time,own,medical,EU,1
60395.18,689.0,0.174,40.0,1,unemployed,other,home_improvement,LATAM,1
80376.32,737.0,0.47,33.0,1,part_time,mortgage,medical,NA,1
69158.18,677.0,0.26,39.0,0,full_time,own,home_improvement,NA,1
69235.21,771.0,0.36,44.0,1,part_time,mortgage,education,NA,1
44745.98,660.0,0.421,43.0,3,,rent,medical,EU,1
47585.18,835.0,0.377,37.0,1,part_time,own,auto,APAC,1
103582.04,839.0,0.056,40.0,1,full_time,mortgage,education,LATAM,1
61799.14,710.0,0.403,25.0,0,full_time,rent,debt_consolidation,NA,1
51054.1,729.0,0.308,31.0,1,part_time,mortgage,auto,NA,1
90759.78,773.0,0.281,45.0,1,full_time,own,medical,NA,1
70072.55,607.0,0.307,46.0,0,full_time,own,business,NA,1
75406.79,598.0,0.127,39.0,1,self_employed,rent,vacation,EU,1
62515.15,778.0,0.343,53.0,1,full_time,mortgage,medical,LATAM,1
59263.88,709.0,0.156,43.0,0,part_time,rent,home_improvement,NA,1
61947.45,674.0,0.286,36.0,0,part_time,rent,auto,APAC,1
40110.71,691.0,0.339,26.0,0,full_time,own,business,NA,1
63417.31,523.0,0.449,52.0,0,unemployed,own,auto,APAC,0
70328.6,677.0,0.222,46.0,1,full_time,own,debt_consolidation,APAC,1
98308.34,637.0,0.494,56.0,2,full_time,mortgage,debt_consolidation,APAC,1
66547.98,754.0,0.434,60.0,0,full_time,own,home_improvement,NA,1
22984.81,760.0,0.268,25.0,0,part_time,mortgage,medical,NA,1
63308.26,730.0,0.187,25.0,0,full_time,rent,business,NA,1
114311.07,718.0,0.147,18.0,1,full_time,own,vacation,NA,1
80594.59,585.0,0.353,47.0,0,full_time,rent,education,EU,1
50404.0,731.0,0.232,45.0,0,part_time,rent,education,LATAM,1
75639.92,734.0,0.464,39.0,1,full_time,mortgage,home_improvement,EU,1
51643.76,777.0,0.238,26.0,0,full_time,rent,auto,NA,1
40631.46,838.0,0.212,37.0,0,full_time,rent,business,NA,1
58729.35,572.0,0.348,40.0,0,full_time,mortgage,business,EU,1
66647.48,663.0,0.238,46.0,0,part_time,mortgage,vacation,NA,1
31301.2,638.0,0.321,41.0,1,full_time,own,auto,NA,1
44315.13,702.0,0.438,45.0,1,full_time,mortgage,debt_consolidation,NA,1
65186.04,691.0,0.334,37.0,0,full_time,rent,medical,APAC,1
57652.88,674.0,0.335,50.0,1,part_time,mortgage,vacation,NA,1
72106.6,762.0,0.345,44.0,0,full_time,mortgage,debt_consolidation,LATAM,1
,613.0,0.117,26.0,1,full_time,rent,auto,NA,1
77854.05,617.0,0.367,52.0,0,part_time,other,vacation,EU,1
43692.34,618.0,0.339,50.0,1,part_time,own,auto,APAC,1
94569.22,665.0,0.427,43.0,1,full_time,mortgage,medical,APAC,1
34116.35,604.0,0.393,41.0,1,full_time,own,debt_consolidation,NA,1
45334.02,687.0,0.296,55.0,1,full_time,rent,auto,NA,1
72512.67,678.0,0.444,22.0,2,self_employed,mortgage,education,NA,1
94956.2,635.0,0.285,50.0,0,full_time,own,debt_consolidation,NA,1
70670.77,751.0,0.35,33.0,0,full_time,rent,education,NA,1
,686.0,0.283,49.0,2,full_time,mortgage,home_improvement,EU,1
65315.66,764.0,0.375,39.0,0,full_time,own,medical,NA,1
46524.83,676.0,0.275,26.0,0,self_employed,rent,home_improvement,LATAM,1
56177.51,688.0,0.518,33.0,0,full_time,rent,home_improvement,APAC,1
43185.63,651.0,0.562,48.0,0,full_time,own,debt_consolidation,APAC,1
41983.22,690.0,0.425,36.0,1,part_time,rent,home_improvement,EU,1
72231.48,740.0,0.505,32.0,2,part_time,own,education,NA,1
44782.8,661.0,0.135,32.0,1,unemployed,own,education,NA,1
70751.97,726.0,0.149,44.0,0,part_time,mortgage,business,NA,1
41567.19,633.0,0.281,56.0,1,,own,vacation,LATAM,1
70334.89,743.0,0.325,18.0,0,full_time,mortgage,auto,NA,1
56203.71,649.0,0.296,66.0,1,unemployed,mortgage,auto,NA,1
90319.08,750.0,0.123,40.0,0,part_time,own,education,APAC,1
70826.94,694.0,0.458,44.0,1,full_time,other,auto,NA,1
87244.09,796.0,0.579,34.0,0,full_time,mortgage,business,LATAM,1
51398.36,609.0,0.474,38.0,0,full_time,mortgage,business,LATAM,1
66010.58,587.0,0.45,40.0,0,full_time,mortgage,education,NA,1
47340.43,647.0,0.347,28.0,0,part_time,rent,vacation,EU,1
57555.11,593.0,0.219,30.0,1,part_time,own,education,NA,1
60282.12,593.0,0.329,50.0,1,full_time,own,education,NA,1
51934.55,734.0,0.573,22.0,0,unemployed,rent,business,APAC,1
43120.95,690.0,0.278,42.0,3,unemployed,own,education,NA,1
39556.69,656.0,0.265,34.0,1,full_time,rent,medical,LATAM,1
22884.53,663.0,0.453,28.0,2,full_time,mortgage,home_improvement,LATAM,0
45985.76,648.0,0.461,58.0,0,self_employed,rent,education,EU,1
76294.89,806.0,0.218,28.0,0,full_time,own,business,NA,1
36227.03,639.0,0.289,27.0,0,unemployed,other,vacation,NA,1
40373.79,597.0,0.26,36.0,0,full_time,mortgage,home_improvement,NA,1
97236.17,746.0,0.328,30.0,0,part_time,own,auto,NA,1
53543.07,675.0,0.452,38.0,0,part_time,rent,medical,NA,1
70778.83,833.0,0.224,40.0,1,full_time,own,auto,NA,1
76561.71,653.0,0.451,40.0,1,part_time,mortgage,medical,EU,1
76925.47,749.0,0.332,37.0,2,,mortgage,debt_consolidation,NA,1
37598.34,766.0,0.599,31.0,1,full_time,own,business,NA,1
60840.93,654.0,0.358,44.0,1,full_time,own,home_improvement,EU,1
35871.91,638.0,0.308,37.0,2,full_time,mortgage,auto,NA,1
109033.72,742.0,0.389,33.0,3,full_time,mortgage,home_improvement,NA,1
36292.25,730.0,0.28,53.0,0,full_time,mortgage,auto,NA,1
46138.88,591.0,0.105,37.0,3,full_time,rent,home_improvement,NA,1
46269.18,611.0,0.291,49.0,3,full_time,mortgage,business,NA,1
38060.11,512.0,0.289,50.0,0,full_time,mortgage,medical,NA,1
89346.69,732.0,0.129,51.0,1,self_employed,mortgage,medical,NA,1
108604.06,672.0,0.311,45.0,0,full_time,mortgage,debt_consolidation,NA,1
56436.52,679.0,0.072,38.0,0,part_time,own,home_improvement,NA,1
41232.38,572.0,0.278,37.0,1,full_time,mortgage,business,APAC,1
24735.34,613.0,0.349,36.0,0,full_time,own,vacation,EU,1
60606.04,657.0,0.332,18.0,2,full_time,rent,home_improvement,NA,1
59305.42,643.0,0.271,45.0,0,full_time,own,vacation,LATAM,1
53276.67,698.0,0.31,40.0,0,full_time,own,medical,APAC,1
68984.75,731.0,0.226,46.0,0,part_time,mortgage,debt_consolidation,EU,1
72113.12,849.0,0.321,37.0,0,,mortgage,home_improvement,NA,1
70815.5,689.0,0.327,45.0,1,full_time,rent,medical,NA,1
59309.75,768.0,0.212,24.0,0,self_employed,rent,auto,NA,1
45170.81,632.0,0.352,26.0,1,full_time,other,debt_consolidation,EU,0
76985.0,573.0,0.351,18.0,0,self_employed,mortgage,medical,LATAM,1
65225.25,665.0,0.3,37.0,1,part_time,own,education,LATAM,1
80990.44,578.0,0.611,30.0,0,full_time,rent,home_improvement,NA,1
79221.36,691.0,0.303,29.0,3,full_time,rent,home_improvement,LATAM,1
39408.28,635.0,0.286,41.0,0,full_time,own,medical,APAC,1
39184.0,553.0,0.269,34.0,1,part_time,own,business,EU,0
51400.27,812.0,0.203,24.0,0,unemployed,mortgage,medical,LATAM,1
45987.22,652.0,0.402,63.0,0,full_time,mortgage,home_improvement,NA,1
78594.53,575.0,0.238,38.0,1,unemployed,mortgage,medical,NA,1
71323.57,753.0,0.252,27.0,0,full_time,own,home_improvement,APAC,1
84785.31,639.0,0.255,31.0,0,full_time,rent,medical,NA,1
72136.76,766.0,0.202,36.0,1,full_time,mortgage,medical,APAC,1
68755.69,639.0,0.11,36.0,1,unemployed,rent,vacation,APAC,1
86595.14,652.0,0.264,51.0,1,full_time,own,business,APAC,1
73455.09,714.0,0.425,37.0,0,self_employed,rent,auto,NA,1
66225.82,732.0,0.344,57.0,1,full_time,rent,auto,EU,1
,744.0,0.507,34.0,0,self_employed,own,vacation,NA,1
67073.26,684.0,0.41,42.0,1,self_employed,mortgage,debt_consolidation,APAC,1
59521.87,727.0,0.383,48.0,0,part_time,own,auto,NA,1
49919.18,742.0,0.546,50.0,1,part_time,mortgage,home_improvement,EU,1
77654.46,704.0,0.308,51.0,1,full_time,rent,education,APAC,1
87266.91,680.0,0.328,35.0,2,unemployed,rent,vacation,EU,1
64089.43,589.0,0.319,38.0,0,full_time,rent,vacation,EU,1
88542.48,732.0,0.505,18.0,1,full_time,own,medical,NA,1
29539.73,693.0,0.32,36.0,0,self_employed,rent,home_improvement,EU,0
64001.84,661.0,0.242,49.0,0,part_time,rent,medical,APAC,1
64278.29,779.0,0.391,47.0,3,full_time,own,business,APAC,1
51914.1,590.0,0.222,37.0,4,part_time,rent,debt_consolidation,NA,1
107909.5,805.0,0.384,55.0,2,full_time,own,medical,NA,1
63808.53,688.0,0.37,34.0,0,full_time,own,education,NA,1
57660.85,712.0,0.297,31.0,0,full_time,rent,vacation,NA,1
65467.32,662.0,0.388,33.0,0,self_employed,own,medical,APAC,1
28949.35,573.0,0.141,27.0,1,part_time,own,auto,EU,1
51322.38,680.0,0.34,44.0,1,self_employed,own,vacation,NA,1
82698.32,713.0,0.264,41.0,0,full_time,rent,education,EU,1
,737.0,0.663,44.0,0,unemployed,own,education,NA,1
50080.25,676.0,0.339,34.0,0,full_time,mortgage,home_improvement,APAC,1
88571.46,537.0,0.248,37.0,0,full_time,own,medical,NA,1
89124.58,582.0,0.155,18.0,2,unemployed,mortgage,auto,NA,1
74305.83,834.0,0.477,42.0,0,part_time,mortgage,home_improvement,NA,1
56807.89,614.0,0.278,39.0,1,self_employed,rent,medical,NA,1
60689.52,790.0,0.225,27.0,1,part_time,rent,home_improvement,APAC,1
50525.3,625.0,0.36,37.0,1,full_time,rent,business,EU,1
47094.08,677.0,0.398,35.0,2,full_time,rent,home_improvement,NA,1
46200.5,734.0,0.396,56.0,1,self_employed,mortgage,business,EU,1
53875.02,633.0,0.322,27.0,0,full_time,own,medical,NA,1
46375.02,801.0,0.339,41.0,1,part_time,mortgage,business,APAC,1
,695.0,0.348,27.0,0,full_time,mortgage,business,NA,1
68949.25,722.0,0.36,32.0,0,full_time,rent,business,APAC,1
69222.72,671.0,0.371,41.0,2,self_employed,own,debt_consolidation,EU,1
95614.27,736.0,0.451,36.0,1,unemployed,rent,education,EU,1
52969.91,801.0,0.327,38.0,1,full_time,mortgage,auto,NA,1
70329.81,681.0,0.222,41.0,1,,mortgage,debt_consolidation,NA,1
70628.83,811.0,0.303,33.0,3,full_time,other,education,NA,1
60430.92,647.0,0.41,47.0,0,full_time,own,business,APAC,1
78398.0,743.0,0.106,35.0,1,self_employed,own,vacation,EU,1
78954.13,724.0,0.106,37.0,1,full_time,own,medical,EU,1
70893.4,615.0,0.43,42.0,0,full_time,mortgage,auto,EU,1
,705.0,0.502,40.0,0,self_employed,mortgage,home_improvement,NA,1
58564.46,691.0,0.168,44.0,0,,other,education,NA,1
40380.43,630.0,0.332,41.0,2,full_time,rent,education,EU,1
50493.48,715.0,0.272,43.0,2,self_employed,rent,vacation,NA,1
